uniqueID,drugName,condition,review,rating,date,usefulCount
34062,Zoledronic acid,Osteoporosis,"""Do not use this drug or any bisphosphonate. The first year I used it  3 of my fingernails had lifted off their nail bed. The 2nd year I got osteonecrosis of my left lower jaw. I loss 3 teeth, cannot have implants due to poor bone quality. The 3rd year my doctor had decided not to give it to me. I still suffered side effects of this drug. I was standing in one place ironing a shirt when I heard a pop in my leg and could feel my femur moving over.  That was 2 years ago and my femur is still fractured.  I just had my 4th surgery and hoping this heals my fracture.""",1,20-May-17,26
63680,Epiduo,Acne,"""I had pretty bad breakouts when I first started using this product, but now that I use it my face is so much clearer! Any time I&#039;m having a breakout, I put some Epiduo on it at night and it&#039;s already better in the morning. The only bad thing with using this is it dries out your skin. So I have to use plenty of moisturizer! But it&#039;s great!""",9,12-Feb-14,13
91479,Anastrozole,"Breast Cancer, Metastatic","""I&#039;ve been on the generic anastrozole for 2 months with no side effects. I also take Zoladex every 3 months as I was pre-menopausal when I had breast cancer.""",10,04-Mar-11,33
54937,Bupropion / naltrexone,Weight Loss,"""I started Contrave 3.5 weeks ago.  At the end of week two I started with the headaches, and progressed into being so dizzy I couldn&#039;t make it to work.  Even the traffic was making me throw up, by the movement.  Into week 3, I was out of work several days because of the migraine headaches, and dizzy spells.  No relief in sight, even while taking 2 to 3 800mg ibuproprin a day.  I finally had to stop the medication, while trying to wean myself off at one pill in the am a day, I&#039;m still sick all day.  I think I&#039;m one that just can&#039;t take this medication, and wish I could, because I need the lose this weight.  I&#039;m 210lbs,  5&#039;3, at 58 yrs old, help!""",4,07-Sep-16,10
228174,Etonogestrel,Birth Control,"""I can go another 2 years with this. I haven&#039;t gained any weight but my appetite goes back and forth for one day. I can eat once a day or some days I eat four times a day. My sex drive has stayed the same, my hair also broke off in the middle. But since I am a college student and I didn&#039;t want any mishaps that&#039;s why I got it. One thing I can say is that is really does work if you don&#039;t want kids. But the doctor can never tell you how many changes your body can go through. """,6,27-May-10,3
90336,Desloratadine,Allergic Rhinitis,"""I took my first Clarinex 5mg 3 hours ago. I&#039;m nauseous, lightheaded, shaky and tired. I&#039;m calling my Doctor to tell him I can&#039;t take it. I can&#039;t wait for it to be out of my system.""",1,28-Jul-11,15
193362,Cyclobenzaprine,ibromyalgia,"""After years of suffering a Rheumatologist finally diagnosed fibromyalgia. He prescribed Flexeril 5 mg. at bedtime. I had forgotten what it feels like to actually be rested in the morning! MUCH less pain the next day as well as not waking up to spasms during the night. The only problem I have with it is constipation, but I started Forteo injections for osteoporosis at the same time which can also be constipating, so I can&#039;t blame the Flexeril entirely.""",9,20-Nov-13,38
231750,Trazodone,Insomnia,"""I am 75 years old and have been taking trazodone for sleep for about ten years.  I take 150 mg.  It is a miracle for insomnia.  I sleep 8 hours a night straight though.  Yes, you do feel groggy in the morning when you first start taking it, but it goes away with time, so don&#039;t give up too soon when you start it because of grogginess.  I have never heard of taking it with food as one person said.  It is non addictive and I feel so rested that I do not feel the need for naps that I always used to take before trazodone.""",10,01-Jul-14,230
61522,Citalopram,Generalized Anxiety Disorde,"""THis is the third time I am on Cit. this time its 30 mg. The first time was 10 mg and then 20 mg and now 30 mg.  I am very sensitive to the side effect. Anxiety increases (both mental and physical symptoms). Now after 7.5 weeks (5 weeks on 20 mg and 2.5 weeks on 30 mg) feeling a lot better. The physical symptoms are close to gone. The enthusiasm to do all the chores, office work is slowly (very slowly) coming back. Waiting to feel my old self again.""",9,14-Dec-16,31
90564,Docosanol,Herpes Simplex,"""I felt the very 1st symptoms. . . Tingling mostly. 
I went to the pharmacy at 2am. Spoke to the pharmacist with a handful of treatment options from the shelf. The pharmacist chose Abreva explaining that the others were just for pain relief. 
Since I addressed the problem immediately &amp; consistently, I never broke out in what I dreaded. A cold sore. I am so thankful!!""",10,18-Aug-15,6
126545,Acetaminophen,Sciatica,"""Tylenol is the only thing that helps my pain right now. Cannot function otherwise. Cannot sleep either. Even prescribed pain meds did not work as well.""",10,24-Mar-17,5
164572,Diclofenac,Pain,"""I use the gel and it may take a little time to work (about 30-45 minutes), but the effect is pretty good. It will take my pain from a 9 down to a 5 (that&#039;s pretty good for me).""",9,13-Jun-11,17
222226,Chaparral,Cance,"""Chaparral is a 10. My boyfriend was diagnosed with colon cancer.  He was unable to have a bowel motion due to the size of the growth was blocking the colon.  In the time between the announcement that surgery was the only option and the day of the surgery, the tumor shrank enough to have normal bowel motion by the day of the surgery (2 weeks!). He had the surgery and continues to use Chaparral to keep cancer cell growth at bay.  I began taking it as a preventive measure.  """,10,28-Jun-11,22
121395,Venlafaxine,Depression,"""Gave me my life back. 150mg""",9,22-Feb-16,43
152091,Chantix,Smoking Cessation,"""I started Chantix 2 and a half weeks ago and so far so good! During the first week I went from a half a pack a day down to 3-5 cigarettes a day and easily quit by my quit day. Since then, I have been around smokers quite frequently and have not had even the temptation to smoke. My only problem is extreme nausea about 20 minutes after taking a dose which lasts for a few hours. I did find that taking it with milk really helps keep it to a minimum and in some cases didnt have nausea at all. Good luck to others on their journey!!""",8,18-Sep-09,8
187704,Codeine / guaifenesin,Cough,"""Works great! Quiets a hacking cough, no matter how bad. Works the best &amp; when other products don&#039;t work. Does cause drowsiness though but that&#039;s not bad if it&#039;s night time or you&#039;re convalescing at home anyway from being sick. Great stuff!""",9,01-Nov-12,25
66167,Propranolol,High Blood Pressure,"""I have taken Inderal and Inderal LA for the past 30 years with very few side effects. It helps both my arrhythmia and my high blood pressure. I felt slightly weaker and more tired in the beginning, but now I just feel normal. I have been able to live a relatively normal life and have always been able to do whatever physical activity I needed to do.""",8,17-Jul-09,57
162277,Hyaluronan,Osteoarthritis,"""Pain in joints,,nausea,abd. Pain""",1,07-Nov-16,4
5718,Cevimeline,Sjogren's Syndrome,"""This saved my life. I am bipolar and take a dozen medicines, the dentist told me dry mouth like mine would cause permanent damage and tooth lose.  I bugged and bugged doctors until they prescribed Evoxac.  I went to my next dental check up and the dentist wanted the name of the drug.  Sure sometimes I drool in my sleep but I think I will go to my grave with the choppers GOD gave me and I thank him every single day for the person who invented Evoxac.""",10,06-Feb-10,44
